Htno,Subcode,Subname,Internals,Grade,Credits
19B81A05H7,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),19,D,3.0
19B81A05H7,R1932051,WEB TECHNOLOGIES,23,A,3.0
19B81A05H7,R1932052,DISTRIBUTED SYSTEMS,22,B,3.0
19B81A05H7,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,19,D,3.0
19B81A05H7,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
19B81A05H7,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05H7,R193205B,INFORMATION RETRIEVAL SYSTEM,22,B,3.0
19B81A05H8,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),21,C,3.0
19B81A05H8,R1932051,WEB TECHNOLOGIES,24,A,3.0
19B81A05H8,R1932052,DISTRIBUTED SYSTEMS,22,B,3.0
19B81A05H8,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,23,C,3.0
19B81A05H8,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,A,3.0
19B81A05H8,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05H8,R193205B,INFORMATION RETRIEVAL SYSTEM,20,B,3.0
19B81A05H9,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),17,C,3.0
19B81A05H9,R1932051,WEB TECHNOLOGIES,20,C,3.0
19B81A05H9,R1932052,DISTRIBUTED SYSTEMS,18,D,3.0
19B81A05H9,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,18,C,3.0
19B81A05H9,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,C,3.0
19B81A05H9,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05H9,R193205B,INFORMATION RETRIEVAL SYSTEM,17,C,3.0
19B81A05I0,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),19,S,3.0
19B81A05I0,R1932051,WEB TECHNOLOGIES,24,B,3.0
19B81A05I0,R1932052,DISTRIBUTED SYSTEMS,23,C,3.0
19B81A05I0,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,24,A,3.0
19B81A05I0,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,B,3.0
19B81A05I0,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05I0,R193205B,INFORMATION RETRIEVAL SYSTEM,21,C,3.0
19B81A05I1,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),24,B,3.0
19B81A05I1,R1932051,WEB TECHNOLOGIES,25,C,3.0
19B81A05I1,R1932052,DISTRIBUTED SYSTEMS,24,A,3.0
19B81A05I1,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,24,C,3.0
19B81A05I1,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,B,3.0
19B81A05I1,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05I1,R193205B,INFORMATION RETRIEVAL SYSTEM,24,B,3.0
19B81A05I2,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),21,C,3.0
19B81A05I2,R1932051,WEB TECHNOLOGIES,23,A,3.0
19B81A05I2,R1932052,DISTRIBUTED SYSTEMS,21,B,3.0
19B81A05I2,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,23,A,3.0
19B81A05I2,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,A,3.0
19B81A05I2,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05I2,R193205B,INFORMATION RETRIEVAL SYSTEM,21,B,3.0
19B81A05I3,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),23,B,3.0
19B81A05I3,R1932051,WEB TECHNOLOGIES,24,B,3.0
19B81A05I3,R1932052,DISTRIBUTED SYSTEMS,22,C,3.0
19B81A05I3,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,22,C,3.0
19B81A05I3,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,C,3.0
19B81A05I3,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05I3,R193205B,INFORMATION RETRIEVAL SYSTEM,22,A,3.0
19B81A05I4,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),18,B,3.0
19B81A05I4,R1932051,WEB TECHNOLOGIES,16,D,3.0
19B81A05I4,R1932052,DISTRIBUTED SYSTEMS,19,C,3.0
19B81A05I4,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,19,B,3.0
19B81A05I4,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,C,3.0
19B81A05I4,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05I4,R193205B,INFORMATION RETRIEVAL SYSTEM,18,D,3.0
19B81A05I5,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),20,C,3.0
19B81A05I5,R1932051,WEB TECHNOLOGIES,23,C,3.0
19B81A05I5,R1932052,DISTRIBUTED SYSTEMS,23,B,3.0
19B81A05I5,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,22,B,3.0
19B81A05I5,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
19B81A05I5,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05I5,R193205B,INFORMATION RETRIEVAL SYSTEM,22,B,3.0
19B81A05I6,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),20,C,3.0
19B81A05I6,R1932051,WEB TECHNOLOGIES,23,A,3.0
19B81A05I6,R1932052,DISTRIBUTED SYSTEMS,22,B,3.0
19B81A05I6,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,21,B,3.0
19B81A05I6,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,B,3.0
19B81A05I6,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05I6,R193205B,INFORMATION RETRIEVAL SYSTEM,21,B,3.0
19B81A05I7,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),15,C,3.0
19B81A05I7,R1932051,WEB TECHNOLOGIES,16,C,3.0
19B81A05I7,R1932052,DISTRIBUTED SYSTEMS,18,C,3.0
19B81A05I7,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,17,D,3.0
19B81A05I7,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,19,C,3.0
19B81A05I7,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05I7,R193205B,INFORMATION RETRIEVAL SYSTEM,19,B,3.0
19B81A05I9,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),15,F,0.0
19B81A05I9,R1932051,WEB TECHNOLOGIES,15,D,3.0
19B81A05I9,R1932052,DISTRIBUTED SYSTEMS,18,D,3.0
19B81A05I9,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,16,D,3.0
19B81A05I9,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,18,D,3.0
19B81A05I9,R1932055,WEB TECHNOLOGIES LAB,17,S,2.0
19B81A05I9,R193205B,INFORMATION RETRIEVAL SYSTEM,16,D,3.0
19B81A05J0,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),24,C,3.0
19B81A05J0,R1932051,WEB TECHNOLOGIES,23,B,3.0
19B81A05J0,R1932052,DISTRIBUTED SYSTEMS,22,A,3.0
19B81A05J0,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,24,C,3.0
19B81A05J0,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,B,3.0
19B81A05J0,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05J0,R193205B,INFORMATION RETRIEVAL SYSTEM,22,B,3.0
19B81A05J1,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),17,F,0.0
19B81A05J1,R1932051,WEB TECHNOLOGIES,22,A,3.0
19B81A05J1,R1932052,DISTRIBUTED SYSTEMS,21,B,3.0
19B81A05J1,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,23,B,3.0
19B81A05J1,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,B,3.0
19B81A05J1,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05J1,R193205B,INFORMATION RETRIEVAL SYSTEM,19,C,3.0
19B81A05J2,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),16,C,3.0
19B81A05J2,R1932051,WEB TECHNOLOGIES,20,B,3.0
19B81A05J2,R1932052,DISTRIBUTED SYSTEMS,21,C,3.0
19B81A05J2,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,20,C,3.0
19B81A05J2,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,C,3.0
19B81A05J2,R1932055,WEB TECHNOLOGIES LAB,18,O,2.0
19B81A05J2,R193205B,INFORMATION RETRIEVAL SYSTEM,20,C,3.0
19B81A05J3,R193204J,PRINCIPLES OF COMMUNICATION (EXCEPT ECE),16,C,3.0
19B81A05J3,R1932051,WEB TECHNOLOGIES,22,B,3.0
19B81A05J3,R1932052,DISTRIBUTED SYSTEMS,19,D,3.0
19B81A05J3,R1932053,DESIGN AND ANALYSIS OF ALGORITHMS,21,B,3.0
19B81A05J3,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,B,3.0
19B81A05J3,R1932055,WEB TECHNOLOGIES LAB,16,S,2.0
19B81A05J3,R193205B,INFORMATION RETRIEVAL SYSTEM,18,C,3.0
19B81A1201,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,B,3.0
19B81A1201,R1932051,WEB TECHNOLOGIES,17,D,3.0
19B81A1201,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,F,0.0
19B81A1201,R1932121,DATA WAREHOUSING AND DATA MINING,18,D,3.0
19B81A1201,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1201,R1932123,DATA MINING LAB,17,S,1.5
19B81A1201,R193212B,SOFTWARE PROJECT MANAGEMENT,21,B,3.0
19B81A1202,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),21,A,3.0
19B81A1202,R1932051,WEB TECHNOLOGIES,18,A,3.0
19B81A1202,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,20,B,3.0
19B81A1202,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1202,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1202,R1932123,DATA MINING LAB,17,S,1.5
19B81A1202,R193212B,SOFTWARE PROJECT MANAGEMENT,22,B,3.0
19B81A1203,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),21,C,3.0
19B81A1203,R1932051,WEB TECHNOLOGIES,16,C,3.0
19B81A1203,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,14,D,3.0
19B81A1203,R1932121,DATA WAREHOUSING AND DATA MINING,17,C,3.0
19B81A1203,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1203,R1932123,DATA MINING LAB,17,S,1.5
19B81A1203,R193212B,SOFTWARE PROJECT MANAGEMENT,17,D,3.0
19B81A1204,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,A,3.0
19B81A1204,R1932051,WEB TECHNOLOGIES,22,A,3.0
19B81A1204,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
19B81A1204,R1932121,DATA WAREHOUSING AND DATA MINING,22,B,3.0
19B81A1204,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1204,R1932123,DATA MINING LAB,19,O,1.5
19B81A1204,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1205,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),16,C,3.0
19B81A1205,R1932051,WEB TECHNOLOGIES,19,C,3.0
19B81A1205,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,19,C,3.0
19B81A1205,R1932121,DATA WAREHOUSING AND DATA MINING,21,D,3.0
19B81A1205,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1205,R1932123,DATA MINING LAB,18,O,1.5
19B81A1205,R193212B,SOFTWARE PROJECT MANAGEMENT,22,B,3.0
19B81A1206,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),21,B,3.0
19B81A1206,R1932051,WEB TECHNOLOGIES,21,A,3.0
19B81A1206,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,C,3.0
19B81A1206,R1932121,DATA WAREHOUSING AND DATA MINING,21,C,3.0
19B81A1206,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1206,R1932123,DATA MINING LAB,18,O,1.5
19B81A1206,R193212B,SOFTWARE PROJECT MANAGEMENT,19,C,3.0
19B81A1207,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,C,3.0
19B81A1207,R1932051,WEB TECHNOLOGIES,21,B,3.0
19B81A1207,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
19B81A1207,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1207,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1207,R1932123,DATA MINING LAB,18,O,1.5
19B81A1207,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1208,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),21,A,3.0
19B81A1208,R1932051,WEB TECHNOLOGIES,24,A,3.0
19B81A1208,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1208,R1932121,DATA WAREHOUSING AND DATA MINING,22,B,3.0
19B81A1208,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1208,R1932123,DATA MINING LAB,20,O,1.5
19B81A1208,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1209,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,A,3.0
19B81A1209,R1932051,WEB TECHNOLOGIES,19,C,3.0
19B81A1209,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
19B81A1209,R1932121,DATA WAREHOUSING AND DATA MINING,21,C,3.0
19B81A1209,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1209,R1932123,DATA MINING LAB,18,O,1.5
19B81A1209,R193212B,SOFTWARE PROJECT MANAGEMENT,22,B,3.0
19B81A1210,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,B,3.0
19B81A1210,R1932051,WEB TECHNOLOGIES,18,C,3.0
19B81A1210,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,B,3.0
19B81A1210,R1932121,DATA WAREHOUSING AND DATA MINING,20,B,3.0
19B81A1210,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1210,R1932123,DATA MINING LAB,20,O,1.5
19B81A1210,R193212B,SOFTWARE PROJECT MANAGEMENT,24,B,3.0
19B81A1212,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),24,A,3.0
19B81A1212,R1932051,WEB TECHNOLOGIES,25,B,3.0
19B81A1212,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,A,3.0
19B81A1212,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1212,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1212,R1932123,DATA MINING LAB,18,O,1.5
19B81A1212,R193212B,SOFTWARE PROJECT MANAGEMENT,25,B,3.0
19B81A1213,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,S,3.0
19B81A1213,R1932051,WEB TECHNOLOGIES,25,A,3.0
19B81A1213,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1213,R1932121,DATA WAREHOUSING AND DATA MINING,24,B,3.0
19B81A1213,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1213,R1932123,DATA MINING LAB,18,O,1.5
19B81A1213,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1214,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,B,3.0
19B81A1214,R1932051,WEB TECHNOLOGIES,15,D,3.0
19B81A1214,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,D,3.0
19B81A1214,R1932121,DATA WAREHOUSING AND DATA MINING,22,B,3.0
19B81A1214,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1214,R1932123,DATA MINING LAB,19,O,1.5
19B81A1214,R193212B,SOFTWARE PROJECT MANAGEMENT,21,B,3.0
19B81A1215,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),24,A,3.0
19B81A1215,R1932051,WEB TECHNOLOGIES,24,A,3.0
19B81A1215,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1215,R1932121,DATA WAREHOUSING AND DATA MINING,24,A,3.0
19B81A1215,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1215,R1932123,DATA MINING LAB,20,O,1.5
19B81A1215,R193212B,SOFTWARE PROJECT MANAGEMENT,24,B,3.0
19B81A1216,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,B,3.0
19B81A1216,R1932051,WEB TECHNOLOGIES,25,B,3.0
19B81A1216,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1216,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1216,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1216,R1932123,DATA MINING LAB,19,O,1.5
19B81A1216,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1217,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),14,B,3.0
19B81A1217,R1932051,WEB TECHNOLOGIES,15,D,3.0
19B81A1217,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,16,D,3.0
19B81A1217,R1932121,DATA WAREHOUSING AND DATA MINING,14,C,3.0
19B81A1217,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1217,R1932123,DATA MINING LAB,18,A,1.5
19B81A1217,R193212B,SOFTWARE PROJECT MANAGEMENT,15,C,3.0
19B81A1218,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,A,3.0
19B81A1218,R1932051,WEB TECHNOLOGIES,20,C,3.0
19B81A1218,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
19B81A1218,R1932121,DATA WAREHOUSING AND DATA MINING,20,B,3.0
19B81A1218,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1218,R1932123,DATA MINING LAB,20,O,1.5
19B81A1218,R193212B,SOFTWARE PROJECT MANAGEMENT,19,B,3.0
19B81A1219,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),13,D,3.0
19B81A1219,R1932051,WEB TECHNOLOGIES,20,C,3.0
19B81A1219,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,15,C,3.0
19B81A1219,R1932121,DATA WAREHOUSING AND DATA MINING,19,C,3.0
19B81A1219,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1219,R1932123,DATA MINING LAB,18,O,1.5
19B81A1219,R193212B,SOFTWARE PROJECT MANAGEMENT,15,D,3.0
19B81A1220,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,B,3.0
19B81A1220,R1932051,WEB TECHNOLOGIES,19,C,3.0
19B81A1220,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,23,C,3.0
19B81A1220,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1220,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1220,R1932123,DATA MINING LAB,20,O,1.5
19B81A1220,R193212B,SOFTWARE PROJECT MANAGEMENT,24,B,3.0
19B81A1221,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),20,S,3.0
19B81A1221,R1932051,WEB TECHNOLOGIES,18,D,3.0
19B81A1221,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,19,C,3.0
19B81A1221,R1932121,DATA WAREHOUSING AND DATA MINING,21,C,3.0
19B81A1221,R1932122,WEB TECHNOLOGIES LAB,17,S,1.5
19B81A1221,R1932123,DATA MINING LAB,18,O,1.5
19B81A1221,R193212B,SOFTWARE PROJECT MANAGEMENT,21,C,3.0
19B81A1222,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),24,B,3.0
19B81A1222,R1932051,WEB TECHNOLOGIES,24,B,3.0
19B81A1222,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1222,R1932121,DATA WAREHOUSING AND DATA MINING,25,C,3.0
19B81A1222,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1222,R1932123,DATA MINING LAB,20,O,1.5
19B81A1222,R193212B,SOFTWARE PROJECT MANAGEMENT,24,C,3.0
19B81A1223,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,C,3.0
19B81A1223,R1932051,WEB TECHNOLOGIES,23,B,3.0
19B81A1223,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,C,3.0
19B81A1223,R1932121,DATA WAREHOUSING AND DATA MINING,23,B,3.0
19B81A1223,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1223,R1932123,DATA MINING LAB,18,O,1.5
19B81A1223,R193212B,SOFTWARE PROJECT MANAGEMENT,23,B,3.0
19B81A1224,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,C,3.0
19B81A1224,R1932051,WEB TECHNOLOGIES,23,B,3.0
19B81A1224,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1224,R1932121,DATA WAREHOUSING AND DATA MINING,24,A,3.0
19B81A1224,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1224,R1932123,DATA MINING LAB,18,O,1.5
19B81A1224,R193212B,SOFTWARE PROJECT MANAGEMENT,24,B,3.0
19B81A1225,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),15,F,0.0
19B81A1225,R1932051,WEB TECHNOLOGIES,16,F,0.0
19B81A1225,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,17,D,3.0
19B81A1225,R1932121,DATA WAREHOUSING AND DATA MINING,16,F,0.0
19B81A1225,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1225,R1932123,DATA MINING LAB,17,S,1.5
19B81A1225,R193212B,SOFTWARE PROJECT MANAGEMENT,16,D,3.0
19B81A1226,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,B,3.0
19B81A1226,R1932051,WEB TECHNOLOGIES,22,C,3.0
19B81A1226,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,D,3.0
19B81A1226,R1932121,DATA WAREHOUSING AND DATA MINING,23,C,3.0
19B81A1226,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1226,R1932123,DATA MINING LAB,18,O,1.5
19B81A1226,R193212B,SOFTWARE PROJECT MANAGEMENT,22,C,3.0
19B81A1227,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),22,A,3.0
19B81A1227,R1932051,WEB TECHNOLOGIES,23,A,3.0
19B81A1227,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,B,3.0
19B81A1227,R1932121,DATA WAREHOUSING AND DATA MINING,23,A,3.0
19B81A1227,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1227,R1932123,DATA MINING LAB,18,O,1.5
19B81A1227,R193212B,SOFTWARE PROJECT MANAGEMENT,23,C,3.0
19B81A1228,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),24,B,3.0
19B81A1228,R1932051,WEB TECHNOLOGIES,24,B,3.0
19B81A1228,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,25,B,3.0
19B81A1228,R1932121,DATA WAREHOUSING AND DATA MINING,24,A,3.0
19B81A1228,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1228,R1932123,DATA MINING LAB,20,O,1.5
19B81A1228,R193212B,SOFTWARE PROJECT MANAGEMENT,22,B,3.0
19B81A1229,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),24,A,3.0
19B81A1229,R1932051,WEB TECHNOLOGIES,23,C,3.0
19B81A1229,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,C,3.0
19B81A1229,R1932121,DATA WAREHOUSING AND DATA MINING,23,B,3.0
19B81A1229,R1932122,WEB TECHNOLOGIES LAB,18,O,1.5
19B81A1229,R1932123,DATA MINING LAB,19,O,1.5
19B81A1229,R193212B,SOFTWARE PROJECT MANAGEMENT,20,C,3.0
19B81A1230,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),23,B,3.0
19B81A1230,R1932051,WEB TECHNOLOGIES,23,C,3.0
19B81A1230,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,22,B,3.0
19B81A1230,R1932121,DATA WAREHOUSING AND DATA MINING,22,B,3.0
19B81A1230,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1230,R1932123,DATA MINING LAB,19,O,1.5
19B81A1230,R193212B,SOFTWARE PROJECT MANAGEMENT,22,C,3.0
19B81A1231,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),19,B,3.0
19B81A1231,R1932051,WEB TECHNOLOGIES,17,C,3.0
19B81A1231,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,14,D,3.0
19B81A1231,R1932121,DATA WAREHOUSING AND DATA MINING,15,C,3.0
19B81A1231,R1932122,WEB TECHNOLOGIES LAB,16,S,1.5
19B81A1231,R1932123,DATA MINING LAB,16,S,1.5
19B81A1231,R193212B,SOFTWARE PROJECT MANAGEMENT,16,C,3.0
19B81A1232,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),15,C,3.0
19B81A1232,R1932051,WEB TECHNOLOGIES,16,D,3.0
19B81A1232,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,18,C,3.0
19B81A1232,R1932121,DATA WAREHOUSING AND DATA MINING,16,B,3.0
19B81A1232,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1232,R1932123,DATA MINING LAB,18,O,1.5
19B81A1232,R193212B,SOFTWARE PROJECT MANAGEMENT,18,C,3.0
19B81A1233,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),19,B,3.0
19B81A1233,R1932051,WEB TECHNOLOGIES,23,A,3.0
19B81A1233,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,24,B,3.0
19B81A1233,R1932121,DATA WAREHOUSING AND DATA MINING,23,B,3.0
19B81A1233,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
19B81A1233,R1932123,DATA MINING LAB,19,O,1.5
19B81A1233,R193212B,SOFTWARE PROJECT MANAGEMENT,17,C,3.0
19B81A1234,R193202G,RENEWABLE ENERGY SOURCES (EXCEPT EEE),19,B,3.0
19B81A1234,R1932051,WEB TECHNOLOGIES,21,C,3.0
19B81A1234,R1932054,MANAGERIAL ECONOMICS AND FINANCIAL ACCOU,21,F,0.0
19B81A1234,R1932121,DATA WAREHOUSING AND DATA MINING,20,B,3.0
19B81A1234,R1932122,WEB TECHNOLOGIES LAB,17,O,1.5
